Brand,Model,Year,Category,Rating,Displacement (ccm),Power (hp),Torque (Nm),Engine cylinder,Engine stroke
agrati,capri monaco,1962,Scooter,0,94,4.7,-2,Single cylinder,two-stroke
agrati,capri monaco,1963,Scooter,0,94,-3,-2,Single cylinder,two-stroke
agrati,capri super brianza,1963,Scooter,0,125,6.4,-2,Single cylinder,two-stroke
agrati,capri super brianza,1964,Scooter,0,125,6.4,-2,Single cylinder,two-stroke
agrati,capri super brianza,1965,Scooter,0,125,-3,-2,Single cylinder,two-stroke
agrati,capri super brianza 150,1965,Scooter,0,150,7.4,-2,Single cylinder,two-stroke
ajp,galp 50 enduro,2005,Enduro / offroad,3.7,49.9,9.5,-2,Single cylinder,two-stroke
ajp,galp 50 r,2005,Sport,3.6,49.9,9.5,-2,Single cylinder,two-stroke
ajp,galp 50 supermotard,2005,Super motard,1.9,49.9,9.5,-2,Single cylinder,two-stroke
ajp,pr3 125 enduro,2015,Enduro / offroad,2.1,124,12.5,8.5,Single cylinder,four-stroke
ajp,pr3 125 enduro pro,2015,Enduro / offroad,0,124,12.5,8.5,Single cylinder,four-stroke
ajp,pr3 125 supermoto,2015,Super motard,0,124,12.6,8.5,Single cylinder,four-stroke
ajp,pr3 240 enduro,2015,Enduro / offroad,3.1,233,20,18,Single cylinder,four-stroke
ajp,pr3 240 enduro pro,2015,Enduro / offroad,3.7,233,20,18,Single cylinder,four-stroke
ajp,pr3 240 mx pro,2015,Cross / motocross,0,233,20,15.5,Single cylinder,four-stroke
ajp,pr3 240 supermoto,2015,Super motard,0,233,20,15.5,Single cylinder,four-stroke
ajp,pr3 enduro 125,2018,Enduro / offroad,0,124,12.5,8.5,Single cylinder,four-stroke
ajp,pr3 enduro 125,2019,Enduro / offroad,0,124,12.5,8.5,Single cylinder,four-stroke
ajp,pr3 enduro 125,2020,Enduro / offroad,0,124,12.5,8.5,Single cylinder,four-stroke
ajp,pr3 enduro 125,2021,Enduro / offroad,0,124,12.5,8.5,Single cylinder,four-stroke
ajp,pr3 enduro 240,2018,Enduro / offroad,0,233,20,18,Single cylinder,four-stroke
ajp,pr3 enduro 240,2019,Enduro / offroad,0,233,20,18,Single cylinder,four-stroke
ajp,pr3 enduro 240,2020,Enduro / offroad,0,233,20,18,Single cylinder,four-stroke
ajp,pr3 enduro pro 125,2018,Enduro / offroad,0,124,12.5,8.5,Single cylinder,four-stroke
ajp,pr3 enduro pro 125,2020,Enduro / offroad,0,124,12.5,8.5,Single cylinder,four-stroke
ajp,pr3 enduro pro 240,2018,Enduro / offroad,0,233,20,18,Single cylinder,four-stroke
ajp,pr3 enduro pro 240,2019,Enduro / offroad,0,233,20,18,Single cylinder,four-stroke
ajp,pr3 enduro pro 240,2020,Enduro / offroad,0,233,20,18,Single cylinder,four-stroke
ajp,pr3 mx pro 240,2018,Cross / motocross,0,233,20,15.5,Single cylinder,four-stroke
ajp,pr3 supermoto 125,2018,Super motard,0,124,12.6,8.5,Single cylinder,four-stroke
ajp,pr3 supermoto 125,2020,Super motard,0,125,12.6,8.5,Single cylinder,four-stroke
ajp,pr3 supermoto 240,2018,Super motard,0,233,20,15.5,Single cylinder,four-stroke
ajp,pr3 supermoto 240,2020,Super motard,0,233,20,15.5,Single cylinder,four-stroke
ajp,pr3 supermoto pro 125,2018,Super motard,0,124,12.6,8.5,Single cylinder,four-stroke
ajp,pr3 supermoto pro 125,2020,Super motard,0,124,12.6,8.5,Single cylinder,four-stroke
ajp,pr3 supermoto pro 240,2018,Super motard,0,233,20,15.5,Single cylinder,four-stroke
ajp,pr3 supermoto pro 240,2020,Super motard,0,233,20,15.5,Single cylinder,four-stroke
ajp,pr4 125 enduro,2006,Enduro / offroad,3.5,124,12.5,-2,Single cylinder,four-stroke
ajp,pr4 125 enduro,2007,Enduro / offroad,3.2,124.1,12.4,-2,Single cylinder,four-stroke
ajp,pr4 125 enduro,2008,Enduro / offroad,3.1,124,12.5,-2,Single cylinder,four-stroke
ajp,pr4 125 enduro,2010,Enduro / offroad,3.3,124,12.5,8.5,Single cylinder,four-stroke
ajp,pr4 125 enduro,2015,Enduro / offroad,3.4,124,12.6,8.5,Single cylinder,four-stroke
ajp,pr4 125 enduro pro,2015,Enduro / offroad,0,124,12.6,8.5,Single cylinder,four-stroke
ajp,pr4 125 enduro pro,2019,Enduro / offroad,0,124,12.6,8.5,Single cylinder,four-stroke
ajp,pr4 125 sm,2010,Super motard,2.9,124,12.6,8.5,Single cylinder,four-stroke
ajp,pr4 125 supermotard,2005,Super motard,3.4,125,14.8,-2,Single cylinder,four-stroke
ajp,pr4 125 supermotard,2006,Super motard,3.1,124,12.7,-2,Single cylinder,four-stroke
ajp,pr4 125 supermotard,2007,Super motard,3.1,124,12.6,-2,Single cylinder,four-stroke
ajp,pr4 125 supermoto,2008,Super motard,0,124,12.5,-2,Single cylinder,four-stroke
ajp,pr4 125 supermoto,2015,Super motard,0,124,12.6,8.5,Single cylinder,four-stroke
ajp,pr4 125 trial,2005,Trial,3.7,125,14.8,-2,Single cylinder,four-stroke
ajp,pr4 200 enduro,2006,Enduro / offroad,3.4,198,17.7,15.5,Single cylinder,four-stroke
ajp,pr4 200 enduro,2007,Enduro / offroad,3.5,198.2,18,15.5,Single cylinder,four-stroke
ajp,pr4 200 enduro,2008,Enduro / offroad,3.6,198,17.7,15.5,Single cylinder,four-stroke
ajp,pr4 200 enduro,2010,Enduro / offroad,2.9,198,18,13.2,Single cylinder,four-stroke
ajp,pr4 200 sm,2010,Super motard,3.1,198,18,13.2,Single cylinder,four-stroke
ajp,pr4 240 enduro,2015,Enduro / offroad,0,233,20,18,Single cylinder,four-stroke
ajp,pr4 240 enduro pro,2015,Enduro / offroad,0,233,20,18,Single cylinder,four-stroke
ajp,pr4 240 extreme,2015,Enduro / offroad,0,233,20,18,Single cylinder,four-stroke
ajp,pr4 240 supermoto,2015,Super motard,0,233,20,18,Single cylinder,four-stroke
ajp,pr4 enduro,2003,Enduro / offroad,3.2,124,12.6,-2,Single cylinder,four-stroke
ajp,pr4 enduro pro 125,2018,Enduro / offroad,0,124,12.6,8.5,Single cylinder,four-stroke
ajp,pr4 enduro pro 125,2020,Enduro / offroad,0,124,12.6,8.5,Single cylinder,four-stroke
ajp,pr4 enduro pro 240,2018,Enduro / offroad,0,233,20,18,Single cylinder,four-stroke
ajp,pr4 enduro pro 240,2020,Enduro / offroad,0,233,20,18,Single cylinder,four-stroke
ajp,pr4 extreme 240,2018,Enduro / offroad,0,233,20,18,Single cylinder,four-stroke
ajp,pr4 extreme 240,2020,Enduro / offroad,0,233,20,18,Single cylinder,four-stroke
ajp,pr4 supermoto,2003,Super motard,3.3,124,12.6,-2,Single cylinder,four-stroke
ajp,pr4 supermoto pro 125,2018,Super motard,0,124,12.6,8.5,Single cylinder,four-stroke
ajp,pr4 supermoto pro 125,2020,Super motard,0,124,12.6,8.5,Single cylinder,four-stroke
ajp,pr4 supermoto pro 240,2018,Super motard,0,233,20,18,Single cylinder,four-stroke
ajp,pr4 supermoto pro 240,2020,Super motard,0,233,20,18,Single cylinder,four-stroke
ajp,pr4 ultrapassar 240,2018,Enduro / offroad,0,233,20,18,Single cylinder,four-stroke
ajp,pr5 250 enduro,2015,Enduro / offroad,3.5,249,27.5,23,Single cylinder,four-stroke
ajp,pr5 250 enduro,2019,Enduro / offroad,0,249,27.5,23,Single cylinder,four-stroke
ajp,pr5 250 enduro,2020,Enduro / offroad,3.7,249,27.5,23,Single cylinder,four-stroke
ajp,pr5 250 extrem,2015,Enduro / offroad,0,249,27.5,23,Single cylinder,four-stroke
ajp,pr5 250 extrem,2019,Enduro / offroad,0,249,27.5,23,Single cylinder,four-stroke
ajp,pr5 250 extrem,2020,Enduro / offroad,0,249,27.5,23,Single cylinder,four-stroke
ajp,pr5 250 supermoto,2015,Super motard,0,249,27.5,23,Single cylinder,four-stroke
ajp,pr5 enduro 250,2018,Enduro / offroad,0,249,27.5,23,Single cylinder,four-stroke
ajp,pr5 extreme 250,2018,Enduro / offroad,0,249,27.5,23,Single cylinder,four-stroke
ajp,pr5 supermoto 250,2018,Super motard,0,249,27.5,23,Single cylinder,four-stroke
ajp,pr5 supermoto 250,2019,Super motard,0,249,27.5,23,Single cylinder,four-stroke
ajp,pr5 supermoto 250,2020,Super motard,0,249,27.5,23,Single cylinder,four-stroke
ajp,pr7,2015,Prototype / concept model,0,659.7,48,58,Single cylinder,four-stroke
ajp,pr7,2021,Sport,3.6,600,-3,58,Single cylinder,four-stroke
ajp,pr7 adventure 650,2018,Enduro / offroad,3.7,659.7,48,58,Single cylinder,four-stroke
ajp,pr7 adventure 650,2019,Enduro / offroad,3.4,659.7,48,58,Single cylinder,four-stroke
ajp,pr7 adventure 650,2020,Enduro / offroad,3.6,600,48,58,Single cylinder,four-stroke
ajp,spr 250,2021,Enduro / offroad,3.2,249,-3,-2,Single cylinder,four-stroke
ajp,spr 250,2022,Enduro / offroad,0,249,-3,-2,Single cylinder,four-stroke
ajp,spr 310r,2021,Enduro / offroad,0,297.6,-3,-2,Single cylinder,four-stroke
ajp,spr 510r,2021,Enduro / offroad,3.6,501,38,-2,Single cylinder,four-stroke
ajs,125 eco commuter,2010,Allround,2.8,124,10.1,-2,Single cylinder,four-stroke
ajs,125 eco commuter,2011,Allround,3.2,124,10.1,-2,Single cylinder,four-stroke
ajs,16m,1954,Allround,0,348,16,-2,Single cylinder,four-stroke
ajs,71 desert scrambler 125,2021,Allround,0,124,9.8,9.5,Single cylinder,four-stroke
ajs,71 desert scrambler 125,2022,Allround,0,124,9.8,9.5,Single cylinder,four-stroke
ajs,a9 flight 125,2015,Scooter,2.8,124,7.4,-2,Single cylinder,four-stroke
ajs,bobber 125,2011,Custom / cruiser,2.9,124.6,11,-2,Twin,four-stroke
ajs,bobber 125,2015,Custom / cruiser,0,124.6,11,-2,Twin,four-stroke
ajs,bobber 125,2016,Custom / cruiser,0,124.6,11,-2,Twin,four-stroke
ajs,cadwell 125,2018,Sport,0,124,9.9,-2,Single cylinder,four-stroke
ajs,cadwell 125,2020,Sport,0,124,9.9,9.5,Single cylinder,four-stroke
ajs,cadwell 125,2022,Sport,0,124,9.9,9.5,Single cylinder,four-stroke
ajs,cadwell clubman 125,2018,Classic,0,124,9.9,-2,Single cylinder,four-stroke
ajs,cadwell clubman 125,2020,Allround,0,124,9.9,9.5,Single cylinder,four-stroke
ajs,cr3-125,2008,Sport,3.2,124,11,-2,Single cylinder,four-stroke
ajs,crazy naked 50,2011,Scooter,3.1,40,3.5,-2,Single cylinder,two-stroke
ajs,csr nkt1 125,2009,Sport,3.1,124,11.4,-2,Twin,four-stroke
ajs,daytona 125,2011,Custom / cruiser,3.1,124.6,11,-2,Twin,four-stroke
ajs,daytona 125,2015,Custom / cruiser,0,124.6,11,-2,Twin,four-stroke
ajs,daytona 125,2016,Custom / cruiser,2.8,124.6,11,-2,Twin,four-stroke
ajs,dd 125e mk3,2015,Custom / cruiser,0,124.6,11,-2,Twin,four-stroke
ajs,dd 125e-8,2016,Custom / cruiser,3.2,124.6,11,-2,Twin,four-stroke
ajs,dd125e mk2,2011,Custom / cruiser,3.2,124.6,11,-2,Twin,four-stroke
ajs,dd50e-2,2011,Custom / cruiser,3.8,49,-3,-2,Single cylinder,four-stroke
ajs,digita 50,2014,Scooter,0,49,2,-2,Single cylinder,four-stroke
ajs,digita 50,2015,Scooter,0,49,2,-2,Single cylinder,four-stroke
ajs,digita 50,2020,Scooter,0,49,2,-2,Single cylinder,four-stroke
ajs,eco-125,2008,Allround,3,124,10.1,-2,Single cylinder,four-stroke
ajs,eco-125,2009,Allround,3.4,124,10.1,-2,Single cylinder,four-stroke
ajs,eco-2 125,2015,Allround,0,124,10.1,-2,Single cylinder,four-stroke
ajs,eco-3,2016,Allround,3.9,124,10.1,-2,Single cylinder,four-stroke
ajs,eos 125,2016,Custom / cruiser,0,124.6,10.7,-2,Twin,four-stroke
ajs,eos 125 mk2,2011,Custom / cruiser,3.3,124.6,11,-2,Twin,four-stroke
ajs,eos 125 mk2,2015,Custom / cruiser,0,124.6,11,-2,Twin,four-stroke
ajs,eos 350,2015,Custom / cruiser,0,320,23,-2,Twin,four-stroke
ajs,exactly 125,2010,Scooter,3,124,6.2,-2,Single cylinder,four-stroke
ajs,exactly 125,2011,Scooter,0,124,6.2,-2,Single cylinder,four-stroke
ajs,exactly 50,2009,Scooter,3.4,40,2.5,-2,Single cylinder,two-stroke
ajs,exactly 50,2010,Scooter,1.9,40,2.5,-2,Single cylinder,two-stroke
ajs,exactly 50,2011,Scooter,3.3,40,2.5,-2,Single cylinder,two-stroke
ajs,firefox 50,2012,Scooter,1.9,49,3,-2,Single cylinder,two-stroke
ajs,firefox 50,2015,Scooter,0,49,3,-2,Single cylinder,two-stroke
ajs,firefox 50,2020,Scooter,0,49,3,-2,Single cylinder,four-stroke
ajs,g6 bigport,1922,Sport,0,349,-3,-2,Single cylinder,two-stroke
ajs,g6 bigport,1923,Sport,0,349,-3,-2,Single cylinder,two-stroke
ajs,g6 bigport,1924,Sport,0,349,-3,-2,Single cylinder,two-stroke
ajs,g6 bigport,1925,Sport,0,349,-3,-2,Single cylinder,two-stroke
ajs,g6 bigport,1926,Sport,0,349,-3,-2,Single cylinder,two-stroke
ajs,g6 bigport,1927,Sport,0,349,-3,-2,Single cylinder,two-stroke
ajs,g6 bigport,1928,Sport,0,349,-3,-2,Single cylinder,two-stroke
ajs,highway star 125,2020,Allround,2.8,124,11.3,9.4,Single cylinder,four-stroke
ajs,insetto 125,2018,Scooter,3.5,125,8.6,-2,Single cylinder,four-stroke
ajs,insetto 125,2020,Scooter,0,125,8.6,-2,Single cylinder,four-stroke
ajs,insetto 125,2022,Scooter,0,125,8.6,-2,Single cylinder,four-stroke
ajs,isaba 125,2020,Allround,0,124.5,10.7,8.7,Single cylinder,four-stroke
ajs,jsm 50,2016,Super motard,2.1,49.3,4.7,-2,Single cylinder,two-stroke
ajs,jsm 50 motard,2012,Super motard,3.4,49.3,4.7,-2,Single cylinder,two-stroke
ajs,jsm motard,2015,Super motard,0,49.3,4.7,-2,Single cylinder,two-stroke
ajs,jsm motard 125,2010,Super motard,3.2,124,11,-2,Single cylinder,four-stroke
ajs,jsm motard 125,2011,Super motard,2.9,124,10.1,-2,Single cylinder,four-stroke
ajs,jsm trail 125,2010,Trial,0,124,11,-2,Single cylinder,four-stroke
ajs,jsm trail 125,2011,Trial,3,124,10.1,-2,Single cylinder,four-stroke
ajs,model 14 250,1960,Sport,2,248,17,-2,Single cylinder,four-stroke
ajs,model 14 250,1961,Sport,3.1,248,17,-2,Single cylinder,four-stroke
ajs,model 14 250,1962,Sport,0,248,17,-2,Single cylinder,four-stroke
ajs,model 14 250,1963,Sport,0,248,17,-2,Single cylinder,four-stroke
ajs,model 14 250,1964,Sport,0,248,17,-2,Single cylinder,four-stroke
ajs,model 14 250,1965,Sport,0,248,17,-2,Single cylinder,four-stroke
ajs,model 16 350 spectre,1955,Allround,0,348,-3,-2,Single cylinder,four-stroke
ajs,model 16 350 spectre,1956,Allround,0,348,-3,-2,Single cylinder,four-stroke
ajs,model 16 350 spectre,1957,Allround,0,348,-3,-2,Single cylinder,four-stroke
ajs,model 16 350 spectre,1958,Allround,0,348,-3,-2,Single cylinder,four-stroke
ajs,model 16 350 spectre,1959,Allround,0,348,-3,-2,Single cylinder,four-stroke
ajs,model 16 350 spectre,1960,Allround,0,348,-3,-2,Single cylinder,four-stroke
ajs,model 16 350 spectre,1961,Allround,0,348,-3,-2,Single cylinder,four-stroke
ajs,model 16 350 spectre,1962,Allround,0,348,-3,-2,Single cylinder,four-stroke
ajs,model 16 350 spectre,1963,Allround,0,348,-3,-2,Single cylinder,four-stroke
ajs,model 16 350 spectre,1964,Allround,0,348,-3,-2,Single cylinder,four-stroke
ajs,model 16 350 spectre,1965,Allround,0,348,-3,-2,Single cylinder,four-stroke
ajs,model 16 350ms,1949,Allround,0,347,18,-2,Single cylinder,four-stroke
ajs,model 16 350ms,1950,Allround,0,347,18,-2,Single cylinder,four-stroke
ajs,model 16 350ms,1951,Allround,0,347,18,-2,Single cylinder,four-stroke
ajs,model 16 350ms,1952,Allround,0,347,18,-2,Single cylinder,four-stroke
ajs,model 16 350ms,1953,Allround,0,347,18,-2,Single cylinder,four-stroke
ajs,model 16 350ms,1954,Allround,0,347,18,-2,Single cylinder,four-stroke
ajs,model 16 350ms,1955,Allround,0,347,18,-2,Single cylinder,four-stroke
ajs,model 16 350ms,1956,Allround,0,347,18,-2,Single cylinder,four-stroke
ajs,model 16 350ms,1957,Allround,0,347,18,-2,Single cylinder,four-stroke
ajs,model 16 350ms,1958,Allround,0,347,18,-2,Single cylinder,four-stroke
ajs,model 16 350ms,1959,Allround,0,347,18,-2,Single cylinder,four-stroke
ajs,model 16 350ms,1960,Allround,0,347,18,-2,Single cylinder,four-stroke
ajs,model 16 350ms,1961,Allround,0,347,18,-2,Single cylinder,four-stroke
ajs,model 16 350ms,1962,Allround,0,347,18,-2,Single cylinder,four-stroke
ajs,model 16 350ms,1963,Allround,0,347,18,-2,Single cylinder,four-stroke
ajs,model 16 350ms,1964,Allround,0,347,18,-2,Single cylinder,four-stroke
ajs,model 16 350ms,1965,Allround,0,347,18,-2,Single cylinder,four-stroke
ajs,model 16 350ms,1966,Allround,0,347,18,-2,Single cylinder,four-stroke
ajs,model 16 350ms,1967,Allround,0,347,18,-2,Single cylinder,four-stroke
ajs,model 18 500 statesman,1960,Allround,3.5,498,-3,-2,Single cylinder,four-stroke
ajs,model 18 500 statesman,1961,Allround,0,498,-3,-2,Single cylinder,four-stroke
ajs,model 18 500 statesman,1962,Allround,0,498,-3,-2,Single cylinder,four-stroke
ajs,model 18 500 statesman,1963,Allround,0,498,28,-2,Single cylinder,four-stroke
ajs,model 18 500 statesman,1964,Allround,2.9,498,28,-2,Single cylinder,four-stroke
ajs,model 18 500 statesman,1965,Allround,3.6,498,28,-2,Single cylinder,four-stroke
ajs,model 20 500,1949,Allround,0,498,20,-2,Twin,four-stroke
ajs,model 20 500,1950,Allround,3.4,498,20,-2,Twin,four-stroke
ajs,model 20 500,1951,Allround,2.8,498,20,-2,Twin,four-stroke
ajs,model 20 500,1952,Allround,0,498,20,-2,Twin,four-stroke
ajs,model 20 500,1953,Allround,0,498,20,-2,Twin,four-stroke
ajs,model 20 500,1954,Allround,0,498,20,-2,Twin,four-stroke
ajs,model 20 500,1955,Allround,3.4,498,20,-2,Twin,four-stroke
ajs,model 20 500,1956,Allround,0,498,20,-2,Twin,four-stroke
ajs,model 20 500,1957,Allround,0,498,20,-2,Twin,four-stroke
ajs,model 20 500,1958,Allround,0,498,20,-2,Twin,four-stroke
ajs,model 20 500,1959,Allround,3.2,498,20,-2,Twin,four-stroke
ajs,model 30 600,1956,Allround,3.1,593,33,-2,V2,four-stroke
ajs,model 30 600,1957,Allround,3.2,593,33,-2,V2,four-stroke
ajs,model 31 650 swift,1959,Allround,0,646,31.4,-2,Twin,four-stroke
ajs,model 31 650 swift,1960,Allround,0,646,31.4,-2,Twin,four-stroke
ajs,model 31 650 swift,1961,Allround,3,646,31.4,-2,Twin,four-stroke
ajs,model 31 650 swift,1962,Allround,0,646,31.4,-2,V2,four-stroke
ajs,model 31 650 swift,1963,Allround,0,646,31.4,-2,V2,four-stroke
ajs,model 31 650 swift,1964,Allround,0,646,31.4,-2,V2,four-stroke
ajs,model 31 650 swift,1965,Allround,0,646,31.4,-2,Twin,four-stroke
ajs,model 31 650 swift,1966,Allround,0,646,31.4,-2,Twin,four-stroke
ajs,model 8 350,1960,Sport,3,348,21,-2,Single cylinder,four-stroke
ajs,model 8 350,1961,Sport,0,348,21,-2,Single cylinder,four-stroke
ajs,model 8 350,1962,Sport,0,348,21,-2,Single cylinder,four-stroke
ajs,model 8 350,1963,Sport,0,348,21,-2,Single cylinder,four-stroke
ajs,modena 125,2014,Scooter,3.7,124.6,7.1,-2,Single cylinder,four-stroke
ajs,modena 125,2015,Scooter,0,124,7.1,-2,Single cylinder,four-stroke
ajs,modena 125,2020,Scooter,0,125,7.1,7.5,Single cylinder,four-stroke
ajs,modena 125,2021,Scooter,0,125,7.1,7.5,Single cylinder,four-stroke
ajs,modena 50,2014,Scooter,0,49,3,-2,Single cylinder,four-stroke
ajs,modena 50,2015,Scooter,0,49,3,-2,Single cylinder,four-stroke
ajs,nac12 125,2010,Sport,3.8,124,11.4,-2,Twin,four-stroke
ajs,nac12 125,2011,Sport,3.3,124,11.4,-2,Twin,four-stroke
ajs,nac12 125 mk2,2014,Sport,3.1,124,11.4,-2,Twin,four-stroke
ajs,nac12 125 mk2,2015,Sport,0,124,11.4,-2,Twin,four-stroke
ajs,r7,2015,Sport,3.2,124,10.6,-2,Single cylinder,four-stroke
ajs,r7,2016,Sport,3.2,124,10.6,-2,Single cylinder,four-stroke
ajs,regal raptor dd50 e-2,2010,Custom / cruiser,3,49,-3,-2,Single cylinder,four-stroke
ajs,regal raptor dd50e-2,2008,Custom / cruiser,3.7,49,-3,-2,Single cylinder,four-stroke
ajs,regal raptor dd50e-2,2009,Custom / cruiser,3,49,-3,-2,Single cylinder,four-stroke
ajs,regal raptor eco custom 125,2014,Custom / cruiser,0,124,10.1,-2,Single cylinder,four-stroke
ajs,regal raptor eos 350,2014,Custom / cruiser,3,320,23,-2,Twin,four-stroke
ajs,regal-raptor 125 silverhawk,2008,Custom / cruiser,3.3,124.6,11,-2,Twin,four-stroke
ajs,regal-raptor daytona 125,2010,Custom / cruiser,3.3,124.6,11,-2,Twin,four-stroke
ajs,regal-raptor dd125 mk2,2010,Custom / cruiser,3,124.6,11,-2,Twin,four-stroke
ajs,regal-raptor dd125e-8 silverhawk,2009,Custom / cruiser,2.9,124.6,11,-2,Twin,four-stroke
ajs,regal-raptor dd250e,2008,Custom / cruiser,3,234,17,-2,Twin,four-stroke
ajs,regal-raptor eos-125,2009,Allround,3.2,124.6,11,-2,Twin,four-stroke
ajs,regal-raptor eos-125 mk2,2010,Allround,3.6,124.6,11,-2,Twin,four-stroke
ajs,sorvio 125,2015,Scooter,3.4,124.6,7.1,-2,Single cylinder,four-stroke
ajs,spt 350,2014,Custom / cruiser,0,320,23,-2,Twin,four-stroke
ajs,stellar 350,2012,Custom / cruiser,2.9,320,23,-2,Twin,four-stroke
ajs,stormer y4 250 mk 2,1974,Cross / motocross,3.4,247,25,-2,Single cylinder,two-stroke
ajs,tempest roadster 125,2018,Classic,0,124,9.9,9.5,Single cylinder,four-stroke
ajs,tempest roadster 125,2020,Allround,0,124,9.5,9.5,Single cylinder,four-stroke
ajs,tempest roadster 125,2022,Allround,0,124,9.5,9.5,Single cylinder,four-stroke
ajs,tempest scrambler 125,2018,Allround,0,124,9.9,9.5,Single cylinder,four-stroke
ajs,tempest scrambler 125,2020,Allround,0,124,9.9,9.5,Single cylinder,four-stroke
ajs,tempest scrambler 125,2022,Allround,0,124,9.9,9.5,Single cylinder,four-stroke
ajs,tn 12,2015,Naked bike,0,124,10.2,-2,Single cylinder,four-stroke
ajs,tn 12,2016,Naked bike,0,124,10.2,-2,Single cylinder,four-stroke
ajs,tn25 250,2016,Naked bike,3.3,223,16.1,-2,Single cylinder,four-stroke
ajs,yx-r-125,2008,Enduro / offroad,3.1,124,-3,-2,Single cylinder,four-stroke
alfer,vr 2000 enduro,2008,Enduro / offroad,0,249.8,-3,-2,Single cylinder,two-stroke
alfer,vr 2000 enduro,2010,Enduro / offroad,2.8,249.8,-3,-2,Single cylinder,two-stroke
alfer,vr 2000 supermotard,2008,Super motard,0,249.8,-3,-2,Single cylinder,two-stroke
alfer,vr 2000 supermotard,2010,Super motard,0,249.8,-3,-2,Single cylinder,two-stroke
alfer,vr 250,2001,Enduro / offroad,3.6,250,54,-2,Single cylinder,two-stroke
alfer,vr2000 enduro,2009,Enduro / offroad,0,249.8,-3,-2,Single cylinder,two-stroke
alfer,vr2000 supermotard,2009,Super motard,0,249.8,-3,-2,Single cylinder,two-stroke
alligator,a-6,2011,Custom / cruiser,0,710,-3,-2,Single cylinder,four-stroke
alligator,a-6,2012,Custom / cruiser,0,710,70,-2,Single cylinder,four-stroke
alligator,a-6,2013,Custom / cruiser,0,710,70,-2,Single cylinder,four-stroke
alligator,a-6,2014,Prototype / concept model,0,710,70,-2,Single cylinder,four-stroke
alligator,a-6,2015,Prototype / concept model,0,710,70,-2,Single cylinder,four-stroke
alligator,a-6,2017,Prototype / concept model,0,710,70,-2,Single cylinder,four-stroke
allstate,sr 250,1964,Allround,3.3,250,16,-2,Twin,two-stroke
allstate,sr 250,1965,Allround,0,250,16,-2,Twin,two-stroke
allstate,sr 250,1966,Allround,0,250,16,-2,Twin,two-stroke
allstate,sr 250,1967,Allround,0,250,-3,-2,Twin,two-stroke
allstate,sr 250,1968,Allround,0,250,16,-2,Single cylinder,two-stroke
alphasports,alpha 250 naked,2008,Naked bike,2.7,249,28,-2,V2,four-stroke
alphasports,alpha 250 v-twin classic,2008,Custom / cruiser,0,249,28,-2,V2,four-stroke
alphasports,alpha 250 v-twin sport cruiser,2008,Custom / cruiser,0,249,28,-2,V2,four-stroke
alta,redshift ex,2018,Enduro / offroad,0,-1,42,162,Electric,Electric
alta,redshift ex,2019,Enduro / offroad,0,-1,50,57,Electric,Electric
alta,redshift mx,2018,Cross / motocross,0,-1,42,162,Electric,Electric
alta,redshift mxr,2018,Cross / motocross,3.2,-1,50,199,Electric,Electric
