Brand,Model,Year,Category,Rating,Displacement (ccm),Power (hp),Torque (Nm),Engine cylinder,Engine stroke
kawasaki,z 1000 j,1983,Touring,3.4,998,98,-2,In-line four,four-stroke
kawasaki,z 1000 ltd,1981,Allround,3.5,998,95,-2,In-line four,four-stroke
kawasaki,z 1000 ltd,1982,Classic,3.6,998,95,-2,In-line four,four-stroke
kawasaki,z 1000 ltd,1983,Naked bike,3.5,998,95,-2,In-line four,four-stroke
kawasaki,z 1000 mk ii,1979,Sport touring,3.8,1015,94,-2,In-line four,four-stroke
kawasaki,z 1000 mk ii,1980,Classic,3.9,1015,94,-2,In-line four,four-stroke
kawasaki,z 1000 r,1983,Sport touring,3.6,998,98,-2,In-line four,four-stroke
kawasaki,z 1000 s - z 1-r,1979,Sport,3.5,1015,90,-2,In-line four,four-stroke
kawasaki,z 1000 s - z 1-r,1980,Classic,3.9,1015,90,-2,In-line four,four-stroke
kawasaki,z 1000 st,1979,Classic,3.9,1015,97,-2,In-line four,four-stroke
kawasaki,z 1000 st,1980,Naked bike,3.5,1015,97,-2,In-line four,four-stroke
kawasaki,z 1000 sx,2011,Sport,3.6,1043,136,110,In-line four,four-stroke
kawasaki,z 1000 sx,2012,Sport,3.7,1043,136,110,In-line four,four-stroke
kawasaki,z 1000 sx tourer,2011,Sport touring,3.4,1043,136,110,In-line four,four-stroke
kawasaki,z 1000 z 1-r,1978,Sport touring,3.7,1015,90,-2,In-line four,four-stroke
kawasaki,z 1100 gp,1982,Naked bike,3.5,1189,109,95.2,In-line four,four-stroke
kawasaki,z 1100 st,1981,Sport touring,3.7,1089,97,-2,In-line four,four-stroke
kawasaki,z 1100 st,1982,Naked bike,3.9,1089,97,-2,In-line four,four-stroke
kawasaki,z 1100 st,1983,Classic,4.1,1089,97,-2,In-line four,four-stroke
kawasaki,z 1300,1979,Touring,3.5,1285,99,-2,In-line six,four-stroke
kawasaki,z 1300,1980,Touring,3.6,1285,99,-2,In-line six,four-stroke
kawasaki,z 1300,1981,Classic,3.7,1285,99,-2,In-line six,four-stroke
kawasaki,z 1300,1982,Touring,3.4,1285,130,-2,In-line six,four-stroke
kawasaki,z 1300,1983,Sport touring,3.2,1285,130,-2,In-line six,four-stroke
kawasaki,z 1300 (reduced effect),1982,Unspecified category,0,1285,100,-2,In-line six,four-stroke
kawasaki,z 1300 (reduced effect),1983,Classic,3.2,1285,100,-2,In-line six,four-stroke
kawasaki,z 1300 dfi,1984,Speedway,3.3,1285,130,-2,In-line six,four-stroke
kawasaki,z 1300 dfi,1985,Touring,3.8,1285,130,-2,In-line six,four-stroke
kawasaki,z 1300 dfi,1986,Naked bike,3.5,1285,130,-2,In-line six,four-stroke
kawasaki,z 1300 dfi,1987,Naked bike,3.3,1285,130,-2,In-line six,four-stroke
kawasaki,z 1300 dfi,1988,Classic,3.5,1285,130,-2,In-line six,four-stroke
kawasaki,z 1300 dfi,1989,Touring,3.3,1285,130,-2,In-line six,four-stroke
kawasaki,z 1300 dfi (reduced effect),1984,Sport touring,3.6,1285,100,-2,In-line six,four-stroke
kawasaki,z 1300 dfi (reduced effect),1985,Touring,3.1,1285,100,-2,In-line six,four-stroke
kawasaki,z 1300 dfi (reduced effect),1986,Touring,3.3,1285,100,-2,In-line six,four-stroke
kawasaki,z 1300 dfi (reduced effect),1987,Unspecified category,0,1285,100,-2,In-line six,four-stroke
kawasaki,z 1300 dfi (reduced effect),1988,Unspecified category,0,1285,100,-2,In-line six,four-stroke
kawasaki,z 1300 dfi (reduced effect),1989,Custom / cruiser,0,1285,100,-2,In-line six,four-stroke
kawasaki,z 200,1977,Speedway,3.2,198,17,-2,Single cylinder,four-stroke
kawasaki,z 200,1978,Allround,2.6,198,17,-2,Single cylinder,four-stroke
kawasaki,z 200,1979,Allround,3.1,198,17,-2,Single cylinder,four-stroke
kawasaki,z 250,1979,Classic,3.5,249,27,-2,Twin,four-stroke
kawasaki,z 250 a,1980,Sport,2.9,249,27,-2,Twin,four-stroke
kawasaki,z 250 a,1981,Classic,2.6,249,27,-2,Twin,four-stroke
kawasaki,z 250 a,1982,Custom / cruiser,3,249,27,-2,Twin,four-stroke
kawasaki,z 250 a,1983,Naked bike,3.4,249,27,-2,Twin,four-stroke
kawasaki,z 250 c,1980,Classic,3.3,246,17,-2,Single cylinder,four-stroke
kawasaki,z 250 c,1981,Custom / cruiser,2.7,246,17,-2,Single cylinder,four-stroke
kawasaki,z 250 c,1982,Naked bike,3.6,246,17,-2,Single cylinder,four-stroke
kawasaki,z 250 c,1983,Allround,2.9,246,17,-2,Single cylinder,four-stroke
kawasaki,z 250 j,1981,Unspecified category,0,249,17,-2,Twin,four-stroke
kawasaki,z 250 j,1982,Classic,0,249,17,-2,Twin,four-stroke
kawasaki,z 250 j,1983,Unspecified category,0,249,17,-2,Twin,four-stroke
kawasaki,z 250 ltd,1981,Naked bike,3.1,246,17,-2,Single cylinder,four-stroke
kawasaki,z 250 ltd,1982,Classic,3.2,246,17,-2,Single cylinder,four-stroke
kawasaki,z 250 ltd,1983,Custom / cruiser,3.7,246,17,-2,Single cylinder,four-stroke
kawasaki,z 250 ltd belt drive,1983,Allround,3.3,250,17,-2,Single cylinder,four-stroke
kawasaki,z 250sl abs,2015,Naked bike,3.3,249,32,-2,Twin,four-stroke
kawasaki,z 400,1974,Classic,3.9,399,36,-2,Twin,four-stroke
kawasaki,z 400,1975,Classic,3.1,399,36,-2,Twin,four-stroke
kawasaki,z 400,1976,Touring,3,399,36,-2,Twin,four-stroke
kawasaki,z 400,1977,Classic,3.3,399,27,-2,Twin,four-stroke
kawasaki,z 400 abs,2019,Classic,3.4,399,27,38,Twin,four-stroke
kawasaki,z 400 abs,2020,Classic,0,399,27,38,Twin,four-stroke
kawasaki,z 400 b,1978,Touring,3.6,399,27,-2,Twin,four-stroke
kawasaki,z 400 b,1980,Touring,3.4,390,27,-2,Twin,four-stroke
kawasaki,z 400 f,1984,Touring,2.9,399,41,-2,In-line four,four-stroke
kawasaki,z 400 f,1985,Custom / cruiser,3,399,41,-2,In-line four,four-stroke
kawasaki,z 400 f (reduced effect),1984,Naked bike,0,399,27,-2,In-line four,four-stroke
kawasaki,z 400 f (reduced effect),1985,Classic,0,399,27,-2,In-line four,four-stroke
kawasaki,z 400 g,1979,Allround,3.4,399,27,-2,Twin,four-stroke
kawasaki,z 400 g,1980,Unspecified category,0,390,27,-2,Twin,four-stroke
kawasaki,z 400 j,1980,Classic,2.9,399,27,-2,In-line four,four-stroke
kawasaki,z 400 j,1981,Naked bike,3.3,399,27,-2,In-line four,four-stroke
kawasaki,z 400 j,1982,Touring,3.2,399,27,-2,In-line four,four-stroke
kawasaki,z 400 j,1983,Naked bike,2.6,399,27,-2,In-line four,four-stroke
kawasaki,z 440 c,1980,Classic,3.9,444,27,-2,Twin,four-stroke
kawasaki,z 440 c,1981,Classic,4.1,443,27,-2,Twin,four-stroke
kawasaki,z 440 ltd,1980,Custom / cruiser,3.7,444,27,-2,Twin,four-stroke
kawasaki,z 440 ltd,1981,Custom / cruiser,3.6,443,27,-2,Twin,four-stroke
kawasaki,z 440 ltd,1982,Classic,4.1,444,27,-2,Twin,four-stroke
kawasaki,z 440 ltd,1983,Naked bike,3.3,444,27,-2,Twin,four-stroke
kawasaki,z 440 ltd belt drive,1982,Naked bike,3.4,444,27,-2,Twin,four-stroke
kawasaki,z 440 ltd belt drive,1983,Touring,3.5,444,27,-2,Twin,four-stroke
kawasaki,z 440 ltd belt drive,1984,Custom / cruiser,2.8,444,27,-2,Twin,four-stroke
kawasaki,z 440 ltd belt drive,1985,Custom / cruiser,3.1,444,36,-2,Twin,four-stroke
kawasaki,z 440 ltd belt drive (reduced effect),1985,Touring,3.2,444,27,-2,Twin,four-stroke
kawasaki,z 440 twin,1982,Naked bike,2.5,444,27,-2,Twin,four-stroke
kawasaki,z 440 twin,1983,Allround,3,444,27,-2,Twin,four-stroke
kawasaki,z 450 ltd,1984,Custom / cruiser,2.9,454,50,-2,Twin,four-stroke
kawasaki,z 450 ltd,1985,Allround,3.6,454,50,-2,Twin,four-stroke
kawasaki,z 450 ltd,1986,Naked bike,3.5,454,50,-2,Twin,four-stroke
kawasaki,z 450 ltd,1987,Touring,3.7,454,50,-2,Twin,four-stroke
kawasaki,z 450 ltd,1988,Sport,2.9,454,50,-2,Twin,four-stroke
kawasaki,z 450 ltd,1989,Classic,3.8,454,50,-2,Twin,four-stroke
kawasaki,z 450 ltd (reduced effect),1984,Unspecified category,0,454,27,-2,Twin,four-stroke
kawasaki,z 450 ltd (reduced effect),1985,Custom / cruiser,3.1,454,27,-2,Twin,four-stroke
kawasaki,z 450 ltd (reduced effect),1986,Allround,3.5,454,27,-2,Twin,four-stroke
kawasaki,z 450 ltd (reduced effect),1987,Naked bike,3.4,454,27,-2,Twin,four-stroke
kawasaki,z 450 ltd (reduced effect),1988,Custom / cruiser,0,454,27,-2,Twin,four-stroke
kawasaki,z 450 ltd (reduced effect),1989,Custom / cruiser,0,454,27,-2,Twin,four-stroke
kawasaki,z 500,1979,Naked bike,3.4,498,50,-2,In-line four,four-stroke
kawasaki,z 500,1980,Classic,3.9,498,52,44.1,In-line four,four-stroke
kawasaki,z 550,1981,Classic,3.7,553,50,-2,In-line four,four-stroke
kawasaki,z 550 f,1985,Touring,3.4,553,56,48,In-line four,four-stroke
kawasaki,z 550 gt,1983,Classic,3.2,553,50,-2,In-line four,four-stroke
kawasaki,z 550 gt,1984,Touring,3.4,553,50,-2,In-line four,four-stroke
kawasaki,z 550 gt,1985,Allround,3.3,553,50,-2,In-line four,four-stroke
kawasaki,z 550 gt,1986,Allround,3.1,553,50,-2,In-line four,four-stroke
kawasaki,z 550 gt,1987,Touring,2.8,553,50,-2,In-line four,four-stroke
kawasaki,z 550 gt,1988,Naked bike,3.6,553,50,-2,In-line four,four-stroke
kawasaki,z 550 gt,1989,Naked bike,2.8,553,50,-2,In-line four,four-stroke
kawasaki,z 550 gt,1990,Touring,4.2,553,50,-2,In-line four,four-stroke
kawasaki,z 550 gt (reduced effect),1988,Touring,0,553,27,-2,In-line four,four-stroke
kawasaki,z 550 gt (reduced effect),1989,Classic,0,553,27,-2,In-line four,four-stroke
kawasaki,z 550 gt (reduced effect),1990,Touring,0,553,27,-2,In-line four,four-stroke
kawasaki,z 550 ltd,1980,Sport touring,3.5,553,50,41,In-line four,four-stroke
kawasaki,z 550 ltd,1981,Classic,3.8,553,50,-2,In-line four,four-stroke
kawasaki,z 550 ltd,1983,Sport,3.6,553,50,-2,In-line four,four-stroke
kawasaki,z 550 sport,1983,Classic,3.3,553,50,-2,In-line four,four-stroke
kawasaki,z 550 sport,1984,Classic,3.4,553,50,-2,In-line four,four-stroke
kawasaki,z 550 sport,1985,Unspecified category,0,553,50,-2,In-line four,four-stroke
kawasaki,z 550 sport,1986,Unspecified category,0,553,50,-2,In-line four,four-stroke
kawasaki,z 650,1976,Sport touring,3.3,652,66,-2,In-line four,four-stroke
kawasaki,z 650,1977,Sport touring,3.7,652,66,-2,In-line four,four-stroke
kawasaki,z 650,1978,Touring,4.2,652,66,-2,In-line four,four-stroke
kawasaki,z 650 c,1978,Classic,3.9,652,66,-2,In-line four,four-stroke
kawasaki,z 650 c,1979,Naked bike,3.3,652,66,-2,In-line four,four-stroke
kawasaki,z 650 f,1982,Touring,3.8,652,67,-2,In-line four,four-stroke
kawasaki,z 650 f,1983,Naked bike,3.3,652,67,-2,In-line four,four-stroke
kawasaki,z 650 ltd,1978,Classic,3.5,652,65,-2,In-line four,four-stroke
kawasaki,z 650 sr,1979,Sport touring,3.7,652,65,-2,In-line four,four-stroke
kawasaki,z 650 sr,1980,Touring,3.8,662,65,-2,In-line four,four-stroke
kawasaki,z 650 sr d-4,1982,Touring,2.9,652,61.7,-2,In-line four,four-stroke
kawasaki,z 750,1976,Super motard,3.4,745,50,-2,Twin,four-stroke
kawasaki,z 750,1977,Touring,3,745,50,-2,Twin,four-stroke
kawasaki,z 750,1978,Classic,3.4,745,50,-2,Twin,four-stroke
kawasaki,z 750,1979,Touring,3.2,745,50,-2,Twin,four-stroke
kawasaki,z 750,1980,Sport,3.2,739,77,-2,In-line four,four-stroke
kawasaki,z 750,1981,Sport,3.3,736,78,-2,In-line six,four-stroke
kawasaki,z 750,2004,Naked bike,3.8,748,-3,-2,In-line four,four-stroke
kawasaki,z 750,2006,Naked bike,3.5,675,50,-2,In-line four,four-stroke
kawasaki,z 750,2011,Naked bike,3.4,748,104,78,In-line four,four-stroke
kawasaki,z 750 gt,1982,Naked bike,3.8,739,78,-2,In-line four,four-stroke
kawasaki,z 750 gt,1983,Sport touring,2.6,739,78,-2,In-line four,four-stroke
kawasaki,z 750 gt,1984,Touring,3.4,739,78,-2,In-line four,four-stroke
kawasaki,z 750 gt,1985,Touring,2.9,739,78,-2,In-line four,four-stroke
kawasaki,z 750 gt,1986,Classic,3.4,739,78,-2,In-line four,four-stroke
kawasaki,z 750 gt,1987,Classic,0,739,78,-2,In-line four,four-stroke
kawasaki,z 750 gt,1988,Sport touring,3.2,739,78,-2,In-line four,four-stroke
kawasaki,z 750 gt,1989,Touring,3.4,739,78,-2,In-line four,four-stroke
kawasaki,z 750 gt (reduced effect),1988,Unspecified category,0,739,49,-2,In-line four,four-stroke
kawasaki,z 750 gt (reduced effect),1989,Unspecified category,0,739,49,-2,In-line four,four-stroke
kawasaki,z 750 l,1981,Sport touring,3.5,739,77,-2,In-line four,four-stroke
kawasaki,z 750 l,1983,Sport,3.3,739,78,-2,In-line four,four-stroke
kawasaki,z 750 ltd,1980,Allround,4.1,739,74,-2,In-line four,four-stroke
kawasaki,z 750 ltd,1981,Sport touring,3.8,739,74,-2,In-line four,four-stroke
kawasaki,z 750 ltd,1982,Classic,3.9,739,74,57,In-line four,four-stroke
kawasaki,z 750 ltd,1983,Classic,4,739,74,-2,In-line four,four-stroke
kawasaki,z 750 ltd belt drive,1983,Custom / cruiser,3.5,745,49,-2,Twin,four-stroke
kawasaki,z 750 ltd belt drive,1984,Custom / cruiser,3.1,745,49,-2,Twin,four-stroke
kawasaki,z 750 ltd twin,1983,Custom / cruiser,2.8,745,49,-2,Twin,four-stroke
kawasaki,z 750 r,2011,Naked bike,3.3,748,104,78,In-line four,four-stroke
kawasaki,z 750 s,2005,Naked bike,3.9,748,-3,-2,In-line four,four-stroke
kawasaki,z 750 s,2006,Naked bike,3.8,748,-3,74.6,In-line four,four-stroke
kawasaki,z 750 sport,1983,Sport touring,3.2,739,80,-2,In-line four,four-stroke
kawasaki,z 750 sport,1984,Classic,2.8,739,80,-2,In-line four,four-stroke
kawasaki,z 750 sport,1985,Unspecified category,0,739,80,-2,In-line four,four-stroke
kawasaki,z 750 sport,1986,Sport touring,0,739,80,-2,In-line four,four-stroke
kawasaki,z 750 turbo,1984,Sport,3.5,739,100,-2,In-line four,four-stroke
kawasaki,z 750 turbo,1985,Sport,3.4,739,100,-2,In-line four,four-stroke
kawasaki,z 750 turbo,1986,Sport,3.6,739,100,-2,In-line four,four-stroke
kawasaki,z 750 turbo,1987,Sport,3.5,739,100,-2,In-line four,four-stroke
kawasaki,z 900,1975,Classic,4.1,903,81,73.5,In-line four,four-stroke
kawasaki,z h2,2020,Naked bike,3.4,998,-3,137,In-line four,four-stroke
kawasaki,z h2,2021,Naked bike,0,998,-3,137,In-line four,four-stroke
kawasaki,z h2,2022,Naked bike,0,998,-3,137,In-line four,four-stroke
kawasaki,z h2 se,2021,Naked bike,0,998,200,137,In-line four,four-stroke
kawasaki,z h2 se,2022,Naked bike,0,998,-3,137,In-line four,four-stroke
kawasaki,z h2 se performance,2021,Naked bike,0,998,197,137,In-line four,four-stroke
kawasaki,z1-b,1976,Naked bike,3.7,903,82,71.9,In-line four,four-stroke
kawasaki,z1000,2007,Naked bike,3.9,953,-3,99.1,In-line four,four-stroke
kawasaki,z1000,2008,Naked bike,4,953,-3,72.8,In-line four,four-stroke
kawasaki,z1000,2009,Naked bike,4,953,127,98.7,In-line four,four-stroke
kawasaki,z1000,2010,Naked bike,3.9,1043,-3,-2,In-line four,four-stroke
kawasaki,z1000,2011,Naked bike,3.4,1043,-3,-2,In-line four,four-stroke
kawasaki,z1000,2012,Naked bike,3.9,1043,-3,-2,In-line four,four-stroke
kawasaki,z1000,2013,Naked bike,3.5,1043,-3,-2,In-line four,four-stroke
kawasaki,z1000,2015,Naked bike,3.2,1043,142,111,In-line four,four-stroke
kawasaki,z1000,2017,Naked bike,3.3,1043,142,111,In-line four,four-stroke
kawasaki,z1000,2018,Naked bike,3.3,1043,142,111,In-line four,four-stroke
kawasaki,z1000,2019,Naked bike,3.6,1043,142,111,In-line four,four-stroke
kawasaki,z1000,2020,Naked bike,3.7,1043,142,111,In-line four,four-stroke
kawasaki,z1000,2021,Naked bike,3.4,1043,140,111,In-line four,four-stroke
kawasaki,z1000 abs,2007,Naked bike,3.4,953,123,98.7,In-line four,four-stroke
kawasaki,z1000 abs,2014,Naked bike,3.4,1043,-3,110,In-line four,four-stroke
kawasaki,z1000 abs,2015,Naked bike,3.8,1043,140,111,In-line four,four-stroke
kawasaki,z1000 abs,2016,Naked bike,2.9,1043,140,111,In-line four,four-stroke
kawasaki,z1000 r edition,2017,Naked bike,3.3,1043,142,111,In-line four,four-stroke
kawasaki,z1000 special edition,2013,Naked bike,3.3,1043,-3,-2,In-line four,four-stroke
kawasaki,z1000 special edition,2014,Naked bike,3.8,1043,140,111,In-line four,four-stroke
kawasaki,z1000 special edition,2015,Naked bike,0,1043,142,111,In-line four,four-stroke
kawasaki,z1000 sugomi,2016,Naked bike,3.7,1043,140,111,In-line four,four-stroke
kawasaki,z1000 sugomi edition,2017,Naked bike,0,1043,140,111,In-line four,four-stroke
kawasaki,z1000 sx,2013,Sport touring,3.8,1043,136,110,In-line four,four-stroke
kawasaki,z1000 sx,2015,Sport touring,3.7,1043,136,111,In-line four,four-stroke
kawasaki,z1000 sx,2016,Sport touring,3.6,1043,142,111,In-line four,four-stroke
kawasaki,z1000 sx,2017,Sport touring,3.6,1043,142,111,In-line four,four-stroke
kawasaki,z1000 sx tourer,2012,Sport touring,3.5,1043,136,110,In-line four,four-stroke
kawasaki,z1000 sx tourer,2015,Sport touring,3.3,1043,140,111,In-line four,four-stroke
kawasaki,z1000 sx tourer,2016,Sport touring,3.7,1043,140,111,In-line four,four-stroke
kawasaki,z1000r edition,2020,Naked bike,3.7,1043,142,111,In-line four,four-stroke
kawasaki,z1000sx,2015,Sport touring,3.7,1043,142,111,In-line four,four-stroke
kawasaki,z1000sx,2019,Naked bike,3.6,1043,140,111,In-line four,four-stroke
kawasaki,z1000sx tourer,2015,Sport touring,3.4,1043,140,111,In-line four,four-stroke
kawasaki,z125,2017,Naked bike,0,125,9.4,9.5,Single cylinder,four-stroke
kawasaki,z125,2019,Naked bike,0,125,14.8,11.7,Single cylinder,four-stroke
kawasaki,z125,2020,Naked bike,0,125,14.8,11.7,Single cylinder,four-stroke
kawasaki,z125,2021,Naked bike,0,125,14.8,11.7,Single cylinder,four-stroke
kawasaki,z125,2022,Naked bike,0,125,14.8,11.7,Single cylinder,four-stroke
kawasaki,z125 performance,2021,Naked bike,0,125,14.8,11.7,Single cylinder,four-stroke
kawasaki,z125 performance,2022,Naked bike,0,125,14.8,11.7,Single cylinder,four-stroke
kawasaki,z125 pro,2016,Naked bike,3.4,125,-3,-2,Single cylinder,four-stroke
kawasaki,z125 pro,2017,Naked bike,3.6,125,-3,-2,Single cylinder,four-stroke
kawasaki,z125 pro,2018,Naked bike,3.5,125,-3,-2,Single cylinder,four-stroke
kawasaki,z125 pro,2019,Naked bike,0,125,-3,9.5,Single cylinder,four-stroke
kawasaki,z125 pro,2021,Naked bike,0,125,14.8,11.7,Single cylinder,four-stroke
kawasaki,z125 pro,2022,Naked bike,0,125,-3,9.6,Single cylinder,four-stroke
kawasaki,z125 pro krt edition,2017,Naked bike,0,125,-3,-2,Single cylinder,four-stroke
kawasaki,z125 pro krt edition,2018,Naked bike,0,125,-3,-2,Single cylinder,four-stroke
kawasaki,z125 pro se,2018,Naked bike,0,125,-3,-2,Single cylinder,four-stroke
kawasaki,z1b z900,1976,Classic,4.2,903,82,73.6,In-line four,four-stroke
kawasaki,z250,2014,Naked bike,3.3,249,32,-2,Twin,four-stroke
kawasaki,z250,2015,Naked bike,3.4,249,32,-2,Twin,four-stroke
kawasaki,z250,2016,Naked bike,3.4,249,32,21,Twin,four-stroke
kawasaki,z250,2017,Naked bike,0,249,32,21,Single cylinder,four-stroke
kawasaki,z250 special edition,2016,Naked bike,0,249,32,21,Twin,four-stroke
kawasaki,z250sl,2015,Naked bike,3.4,249,32,-2,Twin,four-stroke
kawasaki,z250sl,2016,Naked bike,3.5,249,28,22.6,Single cylinder,four-stroke
kawasaki,z250sl,2017,Naked bike,3.7,249,28,22.6,Single cylinder,four-stroke
kawasaki,z300,2015,Naked bike,3.6,296,39,27,Twin,four-stroke
kawasaki,z300,2016,Naked bike,3.2,296,39,27,Twin,four-stroke
kawasaki,z300,2017,Naked bike,3.1,296,39,27,Twin,four-stroke
kawasaki,z300 performance,2017,Naked bike,0,296,39,27,Twin,four-stroke
kawasaki,z300 special edition,2016,Naked bike,0,296,30,27,Twin,four-stroke
kawasaki,z400,1978,Classic,3,400,-3,-2,Twin,two-stroke
kawasaki,z400,2020,Naked bike,3.1,399,45,38,Twin,four-stroke
kawasaki,z400,2021,Naked bike,3.2,399,45,38,Twin,four-stroke
kawasaki,z400,2022,Naked bike,0,399,45,38,Twin,four-stroke
kawasaki,z550 ltd,1982,Sport,3.5,553,50,-2,In-line four,four-stroke
kawasaki,z650,2017,Naked bike,3.3,649,39,65.7,Twin,four-stroke
kawasaki,z650,2019,Naked bike,3.4,649,67.3,65.7,Twin,four-stroke
kawasaki,z650,2020,Naked bike,3.6,649,67.3,65.7,Twin,four-stroke
kawasaki,z650,2021,Naked bike,0,649,67.3,65.7,Twin,four-stroke
kawasaki,z650,2022,Naked bike,0,649,67.3,65.7,Twin,four-stroke
kawasaki,z650 abs,2018,Naked bike,3.3,649,39,65.7,Twin,four-stroke
kawasaki,z650 abs,2019,Naked bike,2.7,649,39,65.7,Twin,four-stroke
kawasaki,z650 performance,2021,Naked bike,0,649,67.3,64,Twin,four-stroke
kawasaki,z650l,2020,Naked bike,0,649,50.7,59,Twin,four-stroke
kawasaki,z650l,2021,Naked bike,0,649,50.7,59,Twin,four-stroke
kawasaki,z650l se,2021,Naked bike,0,649,50.7,59,Twin,four-stroke
kawasaki,z650rs,2022,Classic,0,649,67.3,65.7,Twin,four-stroke
kawasaki,z750,2007,Naked bike,3.4,748,106,78,In-line four,four-stroke
kawasaki,z750,2008,Naked bike,3.8,748,-3,78,In-line four,four-stroke
kawasaki,z750,2009,Sport,3.7,748,104,78,In-line four,four-stroke
kawasaki,z750,2010,Naked bike,3.7,748,-3,78,In-line four,four-stroke
kawasaki,z750,2012,Naked bike,4.1,748,104,78,In-line four,four-stroke
kawasaki,z750 abs,2007,Naked bike,3.5,748,104,78,In-line four,four-stroke
kawasaki,z750 abs,2008,Naked bike,3.4,748,-3,78,In-line four,four-stroke
kawasaki,z750r,2012,Naked bike,3.5,748,104,78,In-line four,four-stroke
kawasaki,z750r black edition,2012,Naked bike,3.7,748,106,78,In-line four,four-stroke
kawasaki,z800,2013,Naked bike,3.8,806,111,83,In-line four,four-stroke
kawasaki,z800,2014,Naked bike,3.4,806,111,83,In-line four,four-stroke
kawasaki,z800,2015,Naked bike,3.8,806,113,83,In-line four,four-stroke
kawasaki,z800,2017,Naked bike,3.5,806,113,83,In-line four,four-stroke
kawasaki,z800 abs,2015,Naked bike,3.4,806,113,83,In-line four,four-stroke
kawasaki,z800 abs,2016,Naked bike,3.3,806,113,83,In-line four,four-stroke
kawasaki,z800 abs,2017,Naked bike,3,806,113,83,In-line four,four-stroke
kawasaki,z800 e,2013,Naked bike,3.6,806,93.9,76,In-line four,four-stroke
kawasaki,z800 e,2014,Naked bike,3.5,806,93.9,76,In-line four,four-stroke
kawasaki,z800 e,2016,Naked bike,0,806,46.9,-2,In-line four,four-stroke
kawasaki,z800 e version,2015,Naked bike,0,806,95,76,In-line four,four-stroke
kawasaki,z800 e version,2017,Naked bike,0,806,95,76,In-line four,four-stroke
kawasaki,z800 e version performance,2017,Naked bike,0,806,95,76,In-line four,four-stroke
kawasaki,z800 e version se,2017,Naked bike,0,806,95,76,In-line four,four-stroke
kawasaki,z800 performance,2017,Naked bike,0,806,113,83,In-line four,four-stroke
kawasaki,z800 sugomi,2016,Naked bike,3.5,806,113,83,In-line four,four-stroke
kawasaki,z900,2017,Naked bike,3.3,948,125,98.6,In-line four,four-stroke
kawasaki,z900,2020,Naked bike,3.6,948,-3,99.1,In-line four,four-stroke
kawasaki,z900,2021,Naked bike,3.8,948,-3,99.1,In-line four,four-stroke
kawasaki,z900,2022,Naked bike,0,948,123,99.1,In-line four,four-stroke
kawasaki,z900 (70 kw),2019,Naked bike,3.5,948,-3,99,In-line four,four-stroke
kawasaki,z900 70kw,2021,Naked bike,0,948,93.9,91.2,In-line four,four-stroke
kawasaki,z900 abs,2017,Naked bike,3.2,948,-3,-2,In-line four,four-stroke
kawasaki,z900 abs,2018,Naked bike,3.5,948,-3,-2,In-line four,four-stroke
kawasaki,z900 abs,2019,Naked bike,3.8,948,-3,-2,In-line four,four-stroke
kawasaki,z900 performance,2021,Naked bike,0,948,123,98.6,In-line four,four-stroke
kawasaki,z900 se,2022,Naked bike,0,948,-3,99.1,In-line four,four-stroke
kawasaki,z900 se performance,2022,Naked bike,0,948,125,98.6,In-line four,four-stroke
kawasaki,z900rs,2018,Naked bike,4,948,110,98.5,In-line four,four-stroke
kawasaki,z900rs,2019,Naked bike,3.5,948,110,98.5,In-line four,four-stroke
kawasaki,z900rs,2020,Classic,3.9,948,110,98.5,In-line four,four-stroke
kawasaki,z900rs,2021,Classic,4.2,948,110,98.5,In-line four,four-stroke
kawasaki,z900rs,2022,Classic,3.6,948,110,98,In-line four,four-stroke
kawasaki,z900rs black edition,2020,Allround,0,948,110,98.5,In-line four,four-stroke
kawasaki,z900rs cafe,2018,Naked bike,3.3,948,110,98.5,In-line four,four-stroke
kawasaki,z900rs cafe,2019,Naked bike,4,948,110,98.5,In-line four,four-stroke
kawasaki,z900rs cafe,2020,Classic,3.7,948,110,98.5,In-line four,four-stroke
kawasaki,z900rs cafe,2021,Classic,3.4,948,110,98.5,In-line four,four-stroke
kawasaki,z900rs cafe,2022,Classic,0,948,110,98,In-line four,four-stroke
kawasaki,z900rs se,2022,Classic,0,948,110,98,In-line four,four-stroke
kawasaki,zephyr 1100,1992,Naked bike,3.7,1062,93,-2,In-line four,four-stroke
kawasaki,zephyr 1100,1993,Unspecified category,3.5,1062,93,88.3,In-line four,four-stroke
kawasaki,zephyr 1100,1996,Naked bike,3.6,1062,91,-2,In-line four,four-stroke
kawasaki,zephyr 1100,1997,Naked bike,3.2,1062,93,90,In-line four,four-stroke
kawasaki,zephyr 550,1991,Naked bike,3.5,553,50,-2,In-line four,four-stroke
kawasaki,zephyr 550,1992,Naked bike,3.2,553,50,-2,In-line four,four-stroke
kawasaki,zephyr 550,1997,Naked bike,3.5,553,50,35,In-line four,four-stroke
kawasaki,zephyr 550,1998,Naked bike,3.4,553,50,35,In-line four,four-stroke
kawasaki,zephyr 550,1999,Naked bike,3.7,553,50,40,In-line four,four-stroke
kawasaki,zephyr 550 (reduced effect),1991,Custom / cruiser,3.1,553,27,-2,In-line four,four-stroke
kawasaki,zephyr 550 (reduced effect),1992,Sport touring,3.1,553,27,-2,In-line four,four-stroke
kawasaki,zephyr 750,1991,Naked bike,3.3,739,72,56.8,In-line four,four-stroke
